#Position (bp)	insert size
9.938871335E8	220.91776288912493
1.0021351595E9	223.54612802407686
1.0103831855E9	226.32592786199686
1.0186312115E9	223.9671052631579
1.0268792375E9	222.17304603523684
1.0351272635E9	215.75234836828892
1.0433752895E9	226.79069283656295
1.0516233155E9	224.17178507297757
1.0598713415E9	217.5330908032596
1.065244947E9	225.62253394824495
1.067430919E9	200.04761904761904
1.0703053395E9	227.04331634653076
1.0763673935E9	226.09935944723125
1.0846154195E9	219.25615993735872
1.0928634455E9	225.06428666696306
1.1011114715E9	226.51757302440092
1.1093594975E9	222.96568648648648
1.1176075235E9	217.57213695395512
1.1258555495E9	219.9081516235306
1.1341035755E9	221.0775663483227
1.1423516015E9	222.82034157404738
1.149050177E9	219.62701463847404
1.151717535E9	0.0
1.15195075E9	0.0
1.152147445E9	0.0
1.1534636805E9	220.45431162853663
1.1588476535E9	220.47353257026114
1.1670956795E9	220.6299925045508
1.1753437055E9	221.22602719865458
1.1835917315E9	224.8080687157693
1.1918397575E9	215.96115444617786
1.2000877835E9	219.218792922356
1.2083358095E9	220.96475706503858
1.2165838355E9	223.95570002321801
1.2248318615E9	228.43364088005677
1.23076644E9	221.72208510218186
1.234890453E9	220.4405654722746
1.2413279135E9	225.83532133707985
1.2495759395E9	221.16893284942662
1.2578239655E9	211.6543167128347
1.2660719915E9	229.33488638574795
1.2743200175E9	225.96569025719904
1.2825680435E9	225.45391104344588
1.288943339E9	235.5830104621431
1.291282149E9	0.0
1.2913856925E9	0.0
1.2914655495E9	0.0
1.2915628205E9	0.0
1.2916163385E9	0.0
1.2916575315E9	0.0
1.291766658E9	193.0
1.291875052E9	0.0
1.291916283E9	201.78056426332287
1.293438612E9	222.32420310748037
1.2990640955E9	222.29384320918734
1.3073121215E9	227.0279114533205
1.3155601475E9	229.39572612921668
1.3238081735E9	218.60785097725616
1.3320561995E9	221.82781236299869
1.3403042255E9	223.14598692446793
1.3485522515E9	222.3996602038777
1.3568002775E9	226.04712502197995
1.3650483035E9	227.20703145863376
1.3732963295E9	214.74270204608436
1.3815443555E9	220.40033138245278
1.3897923815E9	220.25346681709772
1.3980404075E9	222.5700655772952
1.4062884335E9	221.19488960726324
1.4145364595E9	217.8810219768323
1.4227844855E9	222.9257098865958
1.4310325115E9	221.4307426597582
1.4392805375E9	228.89600380589914
1.4475285635E9	221.49118443192626
1.4557765895E9	224.7501239991497
1.4640246155E9	220.06216166338584
1.4722726415E9	240.95863288155567
1.4805206675E9	230.0730063177037
1.4887686935E9	224.05044196529755
1.4970167195E9	223.05827233720342
1.5052647455E9	218.4260453386066
1.5135127715E9	224.06353920656505
1.5217607975E9	219.45454659870367
1.5300077405E9	217.21364557532087
1.5341317535E9	0.0
1.5382568495E9	223.2795169735373
