#Position (bp)	Coverage	Std
2.3630594495E9	0.20624377275241373	3.6784735062633565
2.3713074755E9	0.4671993032029724	5.501976442942125
2.3795555015E9	0.8159821513656722	7.463875518060645
2.3878035275E9	1.0684568647092043	11.05778148018859
2.3960515535E9	0.7755710275404079	7.611351356060035
2.4042995795E9	1.155046310474773	10.158463285710873
2.4125476055E9	0.814159048480206	8.66287764293932
2.4207956315E9	1.1780166551366351	10.512470544107018
2.4290436575E9	0.9013601557512064	8.379869845373614
2.435968712E9	0.7306464399045854	6.890925788418167
2.440092725E9	1.4153366115596595	9.156321905171596
2.4455397095E9	0.9024022232713621	8.491424314707345
2.4537877355E9	0.6013846222114236	6.930155146257491
2.4620357615E9	0.9581116742357505	8.787882061825789
2.4702837875E9	0.865785219396738	8.787943027903314
2.4785318135E9	0.8177641535077605	8.632155318091312
2.4867798395E9	1.139169905623479	9.794077418040297
2.4950278655E9	0.21401993640660202	4.109467035530609
2.5032758915E9	0.18931038772186218	3.3302011429482485
2.5115239175E9	0.6768099421607061	7.106345557790792
2.5197719435E9	0.8440109184912851	9.260707019353097
2.5280199695E9	1.2217623950263978	10.867711211229402
2.5362679955E9	2.5598144331746773	16.633884082801984
2.5445160215E9	1.4123366002968467	11.770304035993421
2.5527640475E9	0.7639877711345721	8.927618763527153
2.5610120735E9	0.715509262458678	8.307832533879976
2.5692600995E9	1.1867428642926199	9.39469940160582
2.5775081255E9	1.4267999397674063	10.837202274194942
2.5857561515E9	1.402434109688791	10.784687539475811
2.5939979455E9	0.9669429967256636	8.652161686541104
2.5981219585E9	0.0	0.0
2.6022522035E9	0.28596599962221264	4.07434913238039
2.6105002295E9	0.3734635414582835	5.017401405188331
2.6187482555E9	1.244256019561529	9.038441175663253
2.6269962815E9	0.967316058412037	8.270971452263783
2.6352443075E9	0.7249263035785775	7.209860551284752
2.6434923335E9	0.9488019315167048	10.00856276548398
2.6517403595E9	0.6970368425123781	8.224642136183423
2.6599883855E9	0.5345605118121597	7.165678981042578
2.6682364115E9	1.230645005241254	11.190204962708966
2.6764844375E9	0.6148231104024163	8.675240210320634
2.6847324635E9	0.5122899709578995	6.294060195496989
2.6929804895E9	1.052806817049316	9.839559244946438
2.7012285155E9	1.045398620227434	9.642469380841927
2.7094765415E9	0.5447053634409009	6.938701899232524
2.7177245675E9	0.9714825098756963	10.004883418789527
2.7259725935E9	0.5257393708506738	6.428776515642407
